pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,pl_rade,pl_name,discoverymethod,y,planet_type
1.2,2.240508,837.0,4204.0,0.52,1.06,Kepler-316 b,Transit,0,Terrestrial
1.65,6.827766,577.0,4204.0,0.52,1.16,Kepler-316 c,Transit,0,Terrestrial
109.8,5.524242,976.0,5497.0,0.941,2.09,Kepler-317 b,Transit,2,Neptune-like
3.61,8.77501,837.0,5497.0,0.941,1.72,Kepler-317 c,Transit,1,Super-Earth
19.9,4.662715,1039.0,5746.0,1.189,4.71,Kepler-318 b,Transit,2,Neptune-like
13.1,11.815007,762.0,5746.0,1.189,3.68,Kepler-318 c,Transit,2,Neptune-like
3.29,4.362705,1023.0,5526.0,0.903,1.63,Kepler-319 b,Transit,1,Super-Earth
7.41,6.941357,876.0,5526.0,0.903,2.63,Kepler-319 c,Transit,2,Neptune-like
5.86,31.781925,528.0,5526.0,0.903,2.29,Kepler-319 d,Transit,2,Neptune-like
1303.0,5.90124,514.0,3900.0,0.53,2.2,Kepler-32 b,Transit,2,Neptune-like
158.9,8.7522,451.0,3900.0,0.53,2.0,Kepler-32 c,Transit,2,Neptune-like
39.9089,22.7802,328.0,3900.0,0.53,2.7,Kepler-32 d,Transit,2,Neptune-like
4.08181,2.896,652.0,3900.0,0.53,1.5,Kepler-32 e,Transit,1,Super-Earth
969.228,0.74296,1026.0,3900.0,0.53,0.82,Kepler-32 f,Transit,0,Terrestrial
1.55,8.371554,1292.0,6435.0,1.108,1.14,Kepler-320 b,Transit,0,Terrestrial
2.45,17.934937,1002.0,6435.0,1.108,1.37,Kepler-320 c,Transit,1,Super-Earth
3.78,4.915379,1042.0,5740.0,1.194,1.77,Kepler-321 b,Transit,1,Super-Earth
5.99,13.093921,752.0,5740.0,1.194,2.32,Kepler-321 c,Transit,2,Neptune-like
1.01,1.653888,1373.0,5388.0,0.89,1.01,Kepler-322 b,Transit,0,Terrestrial
3.43,4.337234,996.0,5388.0,0.89,1.67,Kepler-322 c,Transit,1,Super-Earth
3.9,1.678328,1838.0,6004.0,1.12,1.381,Kepler-323 b,Transit,1,Super-Earth
6.8,3.5538229,1431.0,6004.0,1.12,1.57,Kepler-323 c,Transit,1,Super-Earth
2414.4,4.385315,935.0,5194.0,0.84,1.14,Kepler-324 b,Transit,0,Terrestrial
6.2,51.805612,410.0,5194.0,0.84,3.15,Kepler-324 c,Transit,2,Neptune-like
235.014,13.97939968,635.0,5191.0,0.826,2.03862444,Kepler-324 e,Transit,2,Neptune-like
8.8,4.544439,1017.0,5752.0,1.003,2.91,Kepler-325 b,Transit,2,Neptune-like
6.99,12.762172,721.0,5752.0,1.003,2.54,Kepler-325 c,Transit,2,Neptune-like
8.2,38.715185,498.0,5752.0,1.003,2.79,Kepler-325 d,Transit,2,Neptune-like
44.6,2.248329,1127.0,5105.0,0.801,1.52,Kepler-326 b,Transit,1,Super-Earth
17.4,4.580358,889.0,5105.0,0.801,1.4,Kepler-326 c,Transit,1,Super-Earth
6.9,6.766888,781.0,5105.0,0.801,1.21,Kepler-326 d,Transit,0,Terrestrial
1.41,2.549575,682.0,3799.0,0.492,1.11,Kepler-327 b,Transit,0,Terrestrial
20.3,5.212333,537.0,3799.0,0.492,1.03,Kepler-327 c,Transit,0,Terrestrial
3.64,13.969457,387.0,3799.0,0.492,1.73,Kepler-327 d,Transit,1,Super-Earth
28.5,34.921,602.0,6064.0,1.06,2.3,Kepler-328 b,Transit,2,Neptune-like
39.4,71.312,475.0,6064.0,1.06,5.4,Kepler-328 c,Transit,2,Neptune-like
2.54,7.416397,547.0,4257.0,0.523,1.4,Kepler-329 b,Transit,1,Super-Earth
4.38,18.684737,402.0,4257.0,0.523,1.93,Kepler-329 c,Transit,1,Super-Earth
3.68,5.66793,1336.0,5904.0,1.82,1.74,Kepler-33 b,Transit,1,Super-Earth
0.39,13.17562,1009.0,5904.0,1.82,3.2,Kepler-33 c,Transit,2,Neptune-like
3.91,21.77596,853.0,5904.0,1.82,5.35,Kepler-33 d,Transit,2,Neptune-like
5.57,31.7844,752.0,5904.0,1.82,4.02,Kepler-33 e,Transit,2,Neptune-like
9.6,41.02902,691.0,5904.0,1.82,4.46,Kepler-33 f,Transit,2,Neptune-like
2.39,8.25978,714.0,5117.0,0.722,1.35,Kepler-330 b,Transit,1,Super-Earth
4.46,15.955387,573.0,5117.0,0.722,1.95,Kepler-330 c,Transit,1,Super-Earth
3.97,8.457496,540.0,4347.0,0.492,1.82,Kepler-331 b,Transit,1,Super-Earth
4.04,17.28111,425.0,4347.0,0.492,1.84,Kepler-331 c,Transit,1,Super-Earth
3.33,32.134328,346.0,4347.0,0.492,1.64,Kepler-331 d,Transit,1,Super-Earth
1.71,7.626324,703.0,4955.0,0.72,1.17,Kepler-332 b,Transit,0,Terrestrial
1.32,15.995622,550.0,4955.0,0.72,1.09,Kepler-332 c,Transit,0,Terrestrial
1.76,34.21154,427.0,4955.0,0.72,1.18,Kepler-332 d,Transit,0,Terrestrial
28.2,12.551158,480.0,4259.0,0.534,1.32,Kepler-333 b,Transit,1,Super-Earth
1.41,24.08821,386.0,4259.0,0.534,1.11,Kepler-333 c,Transit,0,Terrestrial
1.46,5.470319,1090.0,5828.0,1.068,1.12,Kepler-334 b,Transit,0,Terrestrial
2.63,12.758005,822.0,5828.0,1.068,1.43,Kepler-334 c,Transit,1,Super-Earth
2.57,25.09849,656.0,5828.0,1.068,1.41,Kepler-334 d,Transit,1,Super-Earth
11.4,6.562331,1290.0,5877.0,1.854,3.39,Kepler-335 b,Transit,2,Neptune-like
9.64,67.844469,592.0,5877.0,1.854,3.07,Kepler-335 c,Transit,2,Neptune-like
1.04,2.024823,1625.0,5867.0,1.304,1.02,Kepler-336 b,Transit,0,Terrestrial
5.06,9.600001,967.0,5867.0,1.304,2.1,Kepler-336 c,Transit,2,Neptune-like
6.21,20.678772,749.0,5867.0,1.304,2.37,Kepler-336 d,Transit,2,Neptune-like
2.99,3.292781,1458.0,5684.0,1.761,1.54,Kepler-337 b,Transit,1,Super-Earth
4.86,9.693201,1017.0,5684.0,1.761,2.05,Kepler-337 c,Transit,2,Neptune-like
30.6,13.726976,1005.0,5923.0,1.735,2.44,Kepler-338 b,Transit,2,Neptune-like
6.08,24.310856,831.0,5923.0,1.735,2.34,Kepler-338 c,Transit,2,Neptune-like
9.27,44.431014,680.0,5923.0,1.735,3.0,Kepler-338 d,Transit,2,Neptune-like
8.5,9.341,1143.0,5999.0,1.735,1.56,Kepler-338 e,Transit Timing Variations,1,Super-Earth
2.6,4.977656,1023.0,5631.0,0.802,1.42,Kepler-339 b,Transit,1,Super-Earth
7.3,6.988055,914.0,5631.0,0.802,1.15,Kepler-339 c,Transit,0,Terrestrial
14.7,10.558345,796.0,5631.0,0.802,1.17,Kepler-339 d,Transit,0,Terrestrial
6.94,14.844387,1092.0,6620.0,1.85,2.53,Kepler-340 b,Transit,2,Neptune-like
11.3,22.824669,946.0,6620.0,1.85,3.37,Kepler-340 c,Transit,2,Neptune-like
1.76,5.195528,1085.0,6012.0,1.024,1.18,Kepler-341 b,Transit,0,Terrestrial
3.53,8.01041,940.0,6012.0,1.024,1.7,Kepler-341 c,Transit,1,Super-Earth
4.08,27.666313,622.0,6012.0,1.024,1.85,Kepler-341 d,Transit,1,Super-Earth
4.62,42.473269,539.0,6012.0,1.024,1.99,Kepler-341 e,Transit,1,Super-Earth
5.69,15.170318,905.0,6175.0,1.472,2.25,Kepler-342 b,Transit,2,Neptune-like
4.5,26.234138,754.0,6175.0,1.472,1.96,Kepler-342 c,Transit,1,Super-Earth
6.76,39.459357,658.0,6175.0,1.472,2.49,Kepler-342 d,Transit,2,Neptune-like
0.615,1.644224613,1897.0,6366.0,1.34,0.88,Kepler-342 e,Transit,0,Terrestrial
6.39,8.96855,1024.0,5807.0,1.433,2.41,Kepler-343 b,Transit,2,Neptune-like
4.74,23.22182,746.0,5807.0,1.433,2.02,Kepler-343 c,Transit,2,Neptune-like
7.32,21.963945,643.0,5774.0,0.976,2.61,Kepler-344 b,Transit,2,Neptune-like
9.01,125.596809,360.0,5774.0,0.976,2.95,Kepler-344 c,Transit,2,Neptune-like
0.48,7.415563,622.0,4504.0,0.623,0.74,Kepler-345 b,Transit,0,Terrestrial
2.2,9.387427,575.0,4504.0,0.623,1.2,Kepler-345 c,Transit,0,Terrestrial
7.56,6.511127,1008.0,6033.0,1.021,2.66,Kepler-346 b,Transit,2,Neptune-like
9.64,23.851549,654.0,6033.0,1.021,3.07,Kepler-346 c,Transit,2,Neptune-like
4.54,12.79836,908.0,6088.0,1.005,1.97,Kepler-347 b,Transit,1,Super-Earth
3.71,27.320871,705.0,6088.0,1.005,1.75,Kepler-347 c,Transit,1,Super-Earth
9.48,85.517344,482.0,5592.0,1.451,3.04,Kepler-347 d,Transit,2,Neptune-like
2.92,7.05677,1196.0,6177.0,1.359,1.52,Kepler-348 b,Transit,1,Super-Earth
2.33,17.265427,888.0,6177.0,1.359,1.33,Kepler-348 c,Transit,1,Super-Earth
94.5,5.929778,972.0,5956.0,0.927,1.9,Kepler-349 b,Transit,1,Super-Earth
4.5,12.247629,763.0,5956.0,0.927,1.96,Kepler-349 c,Transit,1,Super-Earth
16.9,11.189562,1037.0,6186.0,1.534,1.85,Kepler-350 b,Transit,1,Super-Earth
6.1,17.849,888.0,6492.3,1.25,3.1,Kepler-350 c,Transit,2,Neptune-like
14.9,26.136,782.0,6492.3,1.25,2.8,Kepler-350 d,Transit,2,Neptune-like
4.8,37.054919,498.0,5643.0,0.854,3.06,Kepler-351 b,Transit,2,Neptune-like
11.1,57.24809,431.0,5643.0,0.854,3.19,Kepler-351 c,Transit,2,Neptune-like
7.85,142.544247,318.0,5225.0,0.78,2.72,Kepler-351 d,Transit,2,Neptune-like
0.566,10.05537,694.0,5212.0,0.781,0.86,Kepler-352 b,Transit,0,Terrestrial
2.07,16.332995,591.0,5212.0,0.781,1.24,Kepler-352 c,Transit,0,Terrestrial
0.449,6.887279987,788.0,5208.0,0.772,0.80628032,Kepler-352 d,Transit,0,Terrestrial
0.64,5.795278,534.0,3903.0,0.504,0.89,Kepler-353 b,Transit,0,Terrestrial
2.48,8.410894,472.0,3903.0,0.504,1.38,Kepler-353 c,Transit,1,Super-Earth
4.04,5.47666,741.0,4648.0,0.674,1.84,Kepler-354 b,Transit,1,Super-Earth
2.27,16.934402,508.0,4648.0,0.674,1.31,Kepler-354 c,Transit,1,Super-Earth
2.07,24.209842,451.0,4648.0,0.674,1.24,Kepler-354 d,Transit,0,Terrestrial
2.73,11.03189,840.0,6184.0,1.066,1.46,Kepler-355 b,Transit,1,Super-Earth
7.8,25.762294,633.0,6184.0,1.066,2.71,Kepler-355 c,Transit,2,Neptune-like
3.09,4.612696,1294.0,6133.0,1.335,1.57,Kepler-356 b,Transit,1,Super-Earth
3.93,13.121632,913.0,6133.0,1.335,1.81,Kepler-356 c,Transit,1,Super-Earth
4.04,6.475434,793.0,5036.0,0.834,1.84,Kepler-357 b,Transit,1,Super-Earth
7.61,16.85837,576.0,5036.0,0.834,2.67,Kepler-357 c,Transit,2,Neptune-like
11.6,49.499875,402.0,5036.0,0.834,3.43,Kepler-357 d,Transit,2,Neptune-like
7.85,34.060467,554.0,5908.0,0.954,2.72,Kepler-358 b,Transit,2,Neptune-like
8.5,83.488369,411.0,5908.0,0.954,2.85,Kepler-358 c,Transit,2,Neptune-like
12.2,25.563222,671.0,6248.0,1.086,3.53,Kepler-359 b,Transit,2,Neptune-like
2.9,57.68802,512.0,6248.0,1.086,4.3,Kepler-359 c,Transit,2,Neptune-like
2.7,77.095691,464.0,6248.0,1.086,4.01,Kepler-359 d,Transit,2,Neptune-like
3.83,13.86825,978.0,5979.0,1.634,1.498,Kepler-36 b,Transit,1,Super-Earth
7.13,16.21865,928.0,5979.0,1.634,3.679,Kepler-36 c,Transit,2,Neptune-like
3.36,3.289672,1116.0,6053.0,1.058,1.65,Kepler-360 b,Transit,1,Super-Earth
5.06,7.186434,860.0,6053.0,1.058,2.1,Kepler-360 c,Transit,2,Neptune-like
2.7,8.486616,1060.0,6169.0,1.343,1.45,Kepler-361 b,Transit,1,Super-Earth
6.9,55.188023,568.0,6169.0,1.343,2.52,Kepler-361 c,Transit,2,Neptune-like
0.615,10.327186,838.0,5788.0,0.722,0.88,Kepler-362 b,Transit,0,Terrestrial
2.7,37.866281,543.0,5788.0,0.722,1.45,Kepler-362 c,Transit,1,Super-Earth
1.65,3.614568,1347.0,5593.0,1.485,1.16,Kepler-363 b,Transit,0,Terrestrial
66.4,7.542427,1054.0,5593.0,1.485,1.69,Kepler-363 c,Transit,1,Super-Earth
4.86,11.932125,905.0,5593.0,1.485,2.05,Kepler-363 d,Transit,2,Neptune-like
3.02,25.745718,753.0,6108.0,1.284,1.55,Kepler-364 b,Transit,1,Super-Earth
5.27,59.980627,568.0,6108.0,1.284,2.15,Kepler-364 c,Transit,2,Neptune-like
4.82,10.664903,865.0,6012.0,1.048,2.04,Kepler-365 b,Transit,2,Neptune-like
3.33,17.784129,729.0,6012.0,1.048,1.64,Kepler-365 c,Transit,1,Super-Earth
2.73,3.281959,1326.0,6209.0,1.048,1.46,Kepler-366 b,Transit,1,Super-Earth
3.86,12.51616,848.0,6209.0,1.048,1.79,Kepler-366 c,Transit,1,Super-Earth
2.24,37.815724,401.0,4710.0,0.695,1.3,Kepler-367 b,Transit,1,Super-Earth
1.87,53.578637,357.0,4710.0,0.695,1.2,Kepler-367 c,Transit,0,Terrestrial
10.7,26.84768,800.0,5502.0,2.019,3.26,Kepler-368 b,Transit,2,Neptune-like
14.3,72.379334,575.0,5502.0,2.019,3.88,Kepler-368 c,Transit,2,Neptune-like
1.51,2.732756,687.0,3591.0,0.471,1.13,Kepler-369 b,Transit,0,Terrestrial
2.57,14.871572,391.0,3591.0,0.471,1.41,Kepler-369 c,Transit,1,Super-Earth
0.79,13.36702,718.0,5357.0,0.789,0.3098,Kepler-37 b,Transit,0,Terrestrial
1.3,21.301848,615.0,5357.0,0.789,0.755,Kepler-37 c,Transit,0,Terrestrial
2.0,39.7922622,499.0,5357.0,0.789,2.03,Kepler-37 d,Transit,2,Neptune-like
8.1,51.196,401.0,5288.0,0.772,0.37,Kepler-37 e,Transit Timing Variations,0,Terrestrial
3.15,4.57953,1040.0,5852.0,0.9,1.59,Kepler-370 b,Transit,1,Super-Earth
4.31,19.02293,647.0,5852.0,0.9,1.91,Kepler-370 c,Transit,1,Super-Earth
4.23,34.763278,554.0,5666.0,0.992,1.89,Kepler-371 b,Transit,1,Super-Earth
3.82,67.968015,443.0,5666.0,0.992,1.78,Kepler-371 c,Transit,1,Super-Earth
2.42,6.849692,1081.0,6509.0,1.137,1.36,Kepler-372 b,Transit,1,Super-Earth
5.02,20.053763,755.0,6509.0,1.137,2.09,Kepler-372 c,Transit,2,Neptune-like
3.5,30.092568,660.0,6509.0,1.137,1.69,Kepler-372 d,Transit,1,Super-Earth
2.42,5.535309,1054.0,5787.0,0.845,1.36,Kepler-373 b,Transit,1,Super-Earth
2.07,16.725948,729.0,5787.0,0.845,1.24,Kepler-373 c,Transit,0,Terrestrial
1.08,1.897806,1761.0,5977.0,0.911,1.03,Kepler-374 b,Transit,0,Terrestrial
1.37,3.282807,1467.0,5977.0,0.911,1.1,Kepler-374 c,Transit,0,Terrestrial
2.27,5.028219,1272.0,5977.0,0.911,1.31,Kepler-374 d,Transit,1,Super-Earth
2.7,12.125934,851.0,5826.0,0.837,1.45,Kepler-375 b,Transit,1,Super-Earth
7.51,19.986326,720.0,5826.0,0.837,2.65,Kepler-375 c,Transit,2,Neptune-like
1.24,4.920199,1242.0,5900.0,1.175,1.07,Kepler-376 b,Transit,0,Terrestrial
3.86,14.172327,873.0,5900.0,1.175,1.79,Kepler-376 c,Transit,1,Super-Earth
2.51,12.509529,875.0,5949.0,1.224,1.39,Kepler-377 b,Transit,1,Super-Earth
4.9,27.014976,677.0,5949.0,1.224,2.06,Kepler-377 c,Transit,2,Neptune-like
0.347,16.092361,503.0,4661.0,0.671,0.75,Kepler-378 b,Transit,0,Terrestrial
0.271,28.906009,414.0,4661.0,0.671,0.7,Kepler-378 c,Transit,0,Terrestrial
3.39,20.09838,775.0,6054.0,1.306,1.66,Kepler-379 b,Transit,1,Super-Earth
5.86,62.784697,530.0,6054.0,1.306,2.29,Kepler-379 c,Transit,2,Neptune-like
122.0,105.599,475.0,5623.0,1.752,4.3,Kepler-38 b,Transit,2,Neptune-like
1.81,3.930821,1317.0,6045.0,1.224,1.19,Kepler-380 b,Transit,0,Terrestrial
2.15,7.630004,1056.0,6045.0,1.224,1.27,Kepler-380 c,Transit,1,Super-Earth
0.937,5.629021,1576.0,6152.0,1.568,0.99,Kepler-381 b,Transit,0,Terrestrial
1.46,13.391635,1180.0,6152.0,1.568,1.12,Kepler-381 c,Transit,0,Terrestrial
1.23,8.256299973,1387.0,6197.0,2.188,1.0667865,Kepler-381 d,Transit,0,Terrestrial
2.3,5.262155,1166.0,5600.0,0.945,1.32,Kepler-382 b,Transit,1,Super-Earth
3.15,12.162701,882.0,5600.0,0.945,1.59,Kepler-382 c,Transit,1,Super-Earth
2.3,12.904532,545.0,4710.0,0.672,1.32,Kepler-383 b,Transit,1,Super-Earth
2.07,31.200751,406.0,4710.0,0.672,1.24,Kepler-383 c,Transit,0,Terrestrial
1.46,22.597053,670.0,5577.0,0.882,1.12,Kepler-384 b,Transit,0,Terrestrial
1.51,45.348269,531.0,5577.0,0.882,1.13,Kepler-384 c,Transit,0,Terrestrial
12.8,10.043686,951.0,6326.0,1.126,2.73,Kepler-385 b,Transit,2,Neptune-like
13.2,15.163161,829.0,6326.0,1.126,3.04,Kepler-385 c,Transit,2,Neptune-like
7.36,56.4159,535.0,5829.0,1.157,2.6186448,Kepler-385 d,Transit,2,Neptune-like
2.51,12.31043,651.0,5178.0,0.767,1.39,Kepler-386 b,Transit,1,Super-Earth
3.12,25.193458,513.0,5178.0,0.767,1.58,Kepler-386 c,Transit,1,Super-Earth
1.08,6.791636,994.0,5774.0,1.046,1.03,Kepler-387 b,Transit,0,Terrestrial
0.64,11.837549,826.0,5774.0,1.046,0.89,Kepler-387 c,Transit,0,Terrestrial
0.457,3.173315,830.0,4498.0,0.586,0.81,Kepler-388 b,Transit,0,Terrestrial
0.566,13.297004,515.0,4498.0,0.586,0.86,Kepler-388 c,Transit,0,Terrestrial
2.89,3.244107,1047.0,5376.0,0.792,1.51,Kepler-389 b,Transit,1,Super-Earth
2.73,14.51143,636.0,5376.0,0.792,1.46,Kepler-389 c,Transit,1,Super-Earth
6388.1,21.08721,897.0,6350.0,1.4,13.9,Kepler-39 b,Transit,3,Gas Giant
0.477,6.738088,786.0,5166.0,0.776,0.82,Kepler-390 b,Transit,0,Terrestrial
0.418,13.060022,630.0,5166.0,0.776,0.79,Kepler-390 c,Transit,0,Terrestrial
1100.0,7.4175,930.0,5038.0,2.879,2.5,Kepler-391 b,Transit,2,Neptune-like
450.0,20.501,662.0,5038.0,2.879,2.88,Kepler-391 c,Transit,2,Neptune-like
0.972,5.341853,1125.0,5938.0,1.129,1.0,Kepler-392 b,Transit,0,Terrestrial
1.37,10.423118,901.0,5938.0,1.129,1.1,Kepler-392 c,Transit,0,Terrestrial
2.21,9.182417,1052.0,6189.0,1.382,1.29,Kepler-393 b,Transit,1,Super-Earth
2.33,14.613612,901.0,6189.0,1.382,1.33,Kepler-393 c,Transit,1,Super-Earth
3.19,8.005013,1035.0,6402.0,1.132,1.6,Kepler-394 b,Transit,1,Super-Earth
3.39,12.130686,901.0,6402.0,1.132,1.66,Kepler-394 c,Transit,1,Super-Earth
2.86,5.613580227,1165.0,6398.0,1.101,1.50066814,Kepler-394 d,Transit,1,Super-Earth
1.08,7.054346,576.0,4262.0,0.556,1.03,Kepler-395 b,Transit,0,Terrestrial
2.3,34.989262,341.0,4262.0,0.556,1.32,Kepler-395 c,Transit,1,Super-Earth
75.5,42.994,496.0,5656.0,1.06,3.5,Kepler-396 b,Transit,2,Neptune-like
17.9,88.505,390.0,5656.0,1.06,5.3,Kepler-396 c,Transit,2,Neptune-like
6.62,22.250949,539.0,5307.0,0.767,2.46,Kepler-397 b,Transit,2,Neptune-like
31.6,135.498527,295.0,5307.0,0.767,6.18,Kepler-397 c,Transit,3,Gas Giant
0.749,4.081423,755.0,4493.0,0.613,0.93,Kepler-398 b,Transit,0,Terrestrial
1.01,11.419412,536.0,4493.0,0.613,1.01,Kepler-398 c,Transit,0,Terrestrial
0.615,6.83437001,636.0,4557.0,0.67,0.88,Kepler-398 d,Transit,0,Terrestrial
0.84,14.425281,773.0,5502.0,0.68,0.96,Kepler-399 b,Transit,0,Terrestrial
2.63,26.67569,630.0,5502.0,0.68,1.43,Kepler-399 c,Transit,1,Super-Earth
4.23,58.034616,486.0,5502.0,0.68,1.89,Kepler-399 d,Transit,1,Super-Earth
24.472,3.21346,1650.0,5857.0,1.487,4.002,Kepler-4 b,Transit,2,Neptune-like
699.2,6.87349,1620.0,6510.0,2.13,13.11,Kepler-40 b,Transit,3,Gas Giant
3.36,9.024389,939.0,5886.0,1.145,1.65,Kepler-400 b,Transit,1,Super-Earth
2.83,17.340824,755.0,5886.0,1.145,1.49,Kepler-400 c,Transit,1,Super-Earth
3.57,14.383035,889.0,6117.0,1.333,1.71,Kepler-401 b,Transit,1,Super-Earth
5.27,47.318218,598.0,6117.0,1.333,2.15,Kepler-401 c,Transit,2,Neptune-like
5.77,184.256405,380.0,6184.0,1.29,2.27,Kepler-401 d,Transit,2,Neptune-like
1.98,4.028751,1311.0,6090.0,1.264,1.22,Kepler-402 b,Transit,0,Terrestrial
3.05,6.124821,1140.0,6090.0,1.264,1.56,Kepler-402 c,Transit,1,Super-Earth
2.48,8.921099,1006.0,6090.0,1.264,1.38,Kepler-402 d,Transit,1,Super-Earth
2.73,11.242861,931.0,6090.0,1.264,1.46,Kepler-402 e,Transit,1,Super-Earth
2.1,7.031462,1194.0,6090.0,1.329,1.25,Kepler-403 b,Transit,1,Super-Earth
3.71,54.280749,604.0,6090.0,1.329,1.75,Kepler-403 c,Transit,1,Super-Earth
2.6,13.61159129,958.0,6209.0,1.45,1.42,Kepler-403 d,Transit,1,Super-Earth
2.15,11.829851,730.0,5654.0,0.884,1.27,Kepler-404 b,Transit,1,Super-Earth
3.61,14.751166,678.0,5654.0,0.884,1.72,Kepler-404 c,Transit,1,Super-Earth
4.98,10.613839,785.0,5818.0,0.893,2.08,Kepler-405 b,Transit,2,Neptune-like
19.6,29.726682,557.0,5818.0,0.893,4.66,Kepler-405 c,Transit,2,Neptune-like
6.35,2.42629,1302.0,5538.0,1.07,1.43,Kepler-406 b,Transit,1,Super-Earth
2.71,4.62332,1050.0,5538.0,1.07,0.85,Kepler-406 c,Transit,0,Terrestrial
1.93,0.6693124,1983.0,5487.0,1.04,1.19,Kepler-407 b,Transit,0,Terrestrial
5.0,2.46502,1561.0,6104.0,1.23,0.82,Kepler-408 b,Transit,0,Terrestrial
6.0,68.9583216,438.0,5421.0,0.897,1.199,Kepler-409 b,Transit,0,Terrestrial
177.98,1.8555582,1790.0,5750.0,1.29,14.46,Kepler-41 b,Transit,3,Gas Giant
8.44,17.833648,866.0,6273.0,1.352,2.838,Kepler-410 A b,Transit,2,Neptune-like
25.6,3.005156,1138.0,4974.0,0.82,2.401,Kepler-411 b,Transit,2,Neptune-like
26.4,7.834435,838.0,4974.0,0.82,4.421,Kepler-411 c,Transit,2,Neptune-like
15.2,58.02035,410.0,4974.0,0.82,3.319,Kepler-411 d,Transit,2,Neptune-like
10.8,31.509728,503.0,4974.0,0.82,3.28,Kepler-411 e,Transit Timing Variations,2,Neptune-like
299.07803,1.7208604,1850.0,5750.0,1.287,15.031269,Kepler-412 b,Transit,3,Gas Giant
3.5,4.7,1024.0,5536.0,0.946,1.71,Kepler-414 b,Transit Timing Variations,1,Super-Earth
29.9,7.171,890.0,5536.0,0.946,3.01,Kepler-414 c,Transit Timing Variations,2,Neptune-like
119.9,4.176,694.0,4362.0,0.643,1.21,Kepler-415 b,Transit Timing Variations,0,Terrestrial
4.7,8.708,543.0,4362.0,0.643,2.01,Kepler-415 c,Transit Timing Variations,2,Neptune-like
58.2,6.319,986.0,5718.0,1.075,2.48,Kepler-416 b,Transit Timing Variations,2,Neptune-like
6.13,12.209,791.0,5718.0,1.075,2.352,Kepler-416 c,Transit Timing Variations,2,Neptune-like
3.22,3.07644709,1253.0,5670.0,1.022,1.61,Kepler-416 d,Transit,1,Super-Earth
11.0,12.331,671.0,5177.0,0.806,2.31,Kepler-417 b,Transit Timing Variations,2,Neptune-like
7.7,15.943,616.0,5177.0,0.806,2.69,Kepler-417 c,Transit Timing Variations,2,Neptune-like
349.6112477,86.67856,434.0,5820.0,1.09,13.45,Kepler-418 b,Transit,3,Gas Giant
23.7,12.21829987,835.0,5822.0,1.081,5.22108654,Kepler-418 c,Transit,2,Neptune-like
794.5,69.7546,613.0,6430.0,1.74,10.8,Kepler-419 b,Transit,3,Gas Giant
0.705944,1.2137672,519.0,3068.0,0.17,0.78,Kepler-42 b,Transit,0,Terrestrial
60.337,0.45328509,720.0,3068.0,0.17,0.73,Kepler-42 c,Transit,0,Terrestrial
0.357785,1.865169,450.0,3068.0,0.17,0.57,Kepler-42 d,Transit,0,Terrestrial
16.1,704.1984,185.0,5308.0,0.757,4.16,Kepler-421 b,Transit,2,Neptune-like
136.66,7.8914483,1028.0,5972.0,1.24,12.89,Kepler-422 b,Transit,3,Gas Giant
189.101,2.6843285,1605.0,5560.0,0.95,13.361,Kepler-423 b,Transit,3,Gas Giant
327.35,3.3118644,1116.0,5460.0,0.94,9.98,Kepler-424 b,Transit,3,Gas Giant
79.45,3.79701816,1070.0,5170.0,0.86,10.962,Kepler-425 b,Transit,3,Gas Giant
108.06,3.21751883,1300.0,5725.0,0.92,12.22,Kepler-426 b,Transit,3,Gas Giant
92.17,10.290994,1100.0,5800.0,1.35,13.79,Kepler-427 b,Transit,3,Gas Giant
403.63,3.52563254,1070.0,5150.0,0.8,12.11,Kepler-428 b,Transit,3,Gas Giant
1026.5909,3.0240949,1620.0,6041.0,1.42,13.663771,Kepler-43 b,Transit,3,Gas Giant
10.6,35.968,667.0,5884.0,1.485,3.25,Kepler-430 b,Transit,2,Neptune-like
3.71,110.979,458.0,5884.0,1.485,1.75,Kepler-430 c,Transit,1,Super-Earth
0.37,6.803,1032.0,6004.0,1.092,0.764,Kepler-431 b,Transit,0,Terrestrial
0.229,8.703,951.0,6004.0,1.092,0.668,Kepler-431 c,Transit,0,Terrestrial
1.41,11.922,856.0,6004.0,1.092,1.11,Kepler-431 d,Transit,0,Terrestrial
1719.4603,52.501129,812.0,4995.0,4.06,12.834305,Kepler-432 b,Transit,3,Gas Giant
896.24,5.33408384,1776.0,6360.0,2.26,16.25,Kepler-433 b,Transit,3,Gas Giant
908.96,12.8747099,1000.0,5977.0,1.38,12.67,Kepler-434 b,Transit,3,Gas Giant
266.97,8.6001536,1729.0,6161.0,3.21,22.31,Kepler-435 b,Transit,3,Gas Giant
7.9,64.00205,322.0,4651.0,0.697,2.73,Kepler-436 b,Transit,2,Neptune-like
6.04,16.79713874,503.0,4685.0,0.71,2.33,Kepler-436 c,Transit,2,Neptune-like
5.22,66.65062,308.0,4551.0,0.68,2.14,Kepler-437 b,Transit,2,Neptune-like
1.46,35.23319,288.0,3748.0,0.52,1.12,Kepler-438 b,Transit,0,Terrestrial
5.65,178.1396,291.0,5431.0,0.866,2.24,Kepler-439 b,Transit,2,Neptune-like
317.82,3.2467293,1544.0,5800.0,1.35,12.22,Kepler-44 b,Transit,3,Gas Giant
